-1.27761,0.627382,2.15623,1.34847,0.153395,-0.881736,0.528056
-1.30382,0.584426,2.09039,1.34338,0.179679,-0.874407,0.577754
-1.32441,0.544742,2.03367,1.33926,0.203588,-0.867078,0.622077
-1.34099,0.507618,1.98348,1.33588,0.225651,-0.859748,0.662452
-1.35453,0.47258,1.93824,1.33307,0.246211,-0.852419,0.699782
-1.36571,0.439292,1.89687,1.33074,0.265507,-0.845089,0.734677
-1.375,0.407504,1.85862,1.3288,0.283715,-0.83776,0.767575
-1.38271,0.377023,1.82292,1.32719,0.30097,-0.830431,0.798802
-1.38911,0.347695,1.78937,1.32586,0.317378,-0.823101,0.828608
-1.39439,0.319398,1.75762,1.32478,0.333024,-0.815772,0.85719
-1.3987,0.292029,1.72742,1.32391,0.347977,-0.808442,0.884708
-1.40216,0.265502,1.69857,1.32324,0.362294,-0.801113,0.911292
-1.40488,0.239745,1.67088,1.32274,0.376025,-0.793784,0.93705
-1.40692,0.214697,1.64421,1.32239,0.389209,-0.786454,0.962074
-1.40836,0.190304,1.61844,1.32218,0.401884,-0.779125,0.986443
-1.40925,0.16652,1.59347,1.3221,0.414077,-0.771795,1.01022
-1.40964,0.143303,1.56921,1.32213,0.425817,-0.764466,1.03347
-1.40907,0.0984324,1.52252,1.32252,0.448023,-0.749807,1.07859
-1.40817,0.0767183,1.49996,1.32285,0.458527,-0.742478,1.10054
-1.40689,0.0554502,1.47786,1.32327,0.468652,-0.735148,1.12214
-1.40526,0.0346051,1.45616,1.32377,0.478411,-0.727819,1.14342
-1.40329,0.0141624,1.43483,1.32434,0.487818,-0.72049,1.16441
-1.40101,-0.00589642,1.41382,1.32499,0.496882,-0.71316,1.18514
-1.39842,-0.0255883,1.39311,1.3257,0.505612,-0.705831,1.20563
-1.39553,-0.0449286,1.37266,1.32648,0.514015,-0.698501,1.22591
-1.39236,-0.0639312,1.35244,1.32731,0.522099,-0.691172,1.246
-1.38892,-0.0826088,1.33242,1.32821,0.52987,-0.683843,1.26593
-1.38521,-0.100973,1.31259,1.32915,0.537331,-0.676513,1.2857
-1.38124,-0.119035,1.29292,1.33015,0.544487,-0.669184,1.30535
-1.37701,-0.136804,1.27338,1.3312,0.551342,-0.661854,1.32489
-1.37254,-0.154288,1.25396,1.3323,0.557896,-0.654525,1.34433
-0.00458388,0.149626,-1.57406,1.32312,-0.507639,-0.654525,-1.17765
-1.36782,-0.171497,1.23464,1.33344,0.564153,-0.647196,1.3637
-1.36285,-0.188437,1.21541,1.33463,0.570113,-0.639866,1.38301
-1.35764,-0.205115,1.19623,1.33586,0.575776,-0.632537,1.40228
-1.35219,-0.221538,1.17711,1.33713,0.581142,-0.625207,1.42152
-1.34651,-0.237711,1.15801,1.33843,0.586209,-0.617878,1.44074
-1.34058,-0.253639,1.13894,1.33978,0.590977,-0.610549,1.45997
-1.33442,-0.269328,1.11986,1.34116,0.595443,-0.603219,1.47922
-1.32802,-0.28478,1.10078,1.34257,0.599603,-0.59589,1.4985
-1.32138,-0.300001,1.08167,1.34402,0.603455,-0.58856,1.51783
-1.3145,-0.314993,1.06252,1.3455,0.606994,-0.581231,1.53723
-1.30738,-0.32976,1.04332,1.347,0.610214,-0.573902,1.55671
-1.30001,-0.344304,1.02405,1.34854,0.613111,-0.566572,1.57629
-1.29239,-0.358627,1.00471,1.3501,0.615678,-0.559243,1.59599
-1.28453,-0.372732,0.985272,1.35169,0.617907,-0.551913,1.61582
