0.658866,0.7006,-2.30746,1.83099,-1.57733,-1.55604,2.27847
-0.547364,-0.951525,0.82529,1.8319,1.75466,-1.55604,-2.29517
0.665048,0.694382,-2.29798,1.83019,-1.58345,-1.54871,2.27872
-0.53977,-0.957977,0.81347,1.83327,1.76067,-1.54871,-2.29637
0.671143,0.688107,-2.28857,1.82939,-1.5896,-1.54138,2.279
-0.532015,-0.964364,0.801484,1.83466,1.76666,-1.54138,-2.29762
0.677153,0.681776,-2.27925,1.8286,-1.59578,-1.53405,2.27933
-0.524097,-0.970686,0.78933,1.83606,1.77262,-1.53405,-2.29892
0.683079,0.675389,-2.27001,1.82782,-1.60198,-1.52672,2.27971
-0.516012,-0.97694,0.777003,1.83746,1.77856,-1.52672,-2.30025
0.688922,0.668946,-2.26086,1.82704,-1.60822,-1.51939,2.28013
-0.507758,-0.983124,0.764501,1.83888,1.78447,-1.51939,-2.30163
0.694681,0.66245,-2.25177,1.82627,-1.61449,-1.51206,2.28059
-0.499332,-0.989236,0.75182,1.84031,1.79035,-1.51206,-2.30306
0.700359,0.6559,-2.24277,1.8255,-1.62078,-1.50474,2.2811
-0.490733,-0.995274,0.738958,1.84174,1.79621,-1.50474,-2.30453
0.705956,0.649297,-2.23384,1.82474,-1.62712,-1.49741,2.28166
-0.481956,-1.00124,0.725911,1.84318,1.80204,-1.49741,-2.30604
0.711472,0.642642,-2.22499,1.82399,-1.63348,-1.49008,2.28226
-0.473001,-1.00712,0.712675,1.84463,1.80784,-1.49008,-2.3076
0.71691,0.635934,-2.21621,1.82325,-1.63987,-1.48275,2.2829
-0.463863,-1.01292,0.699249,1.84609,1.81362,-1.48275,-2.3092
0.72227,0.629176,-2.2075,1.82251,-1.64631,-1.47542,2.2836
-0.454542,-1.01865,0.685628,1.84755,1.81937,-1.47542,-2.31085
0.727552,0.622367,-2.19886,1.82178,-1.65277,-1.46809,2.28434
-0.445034,-1.02428,0.671811,1.84901,1.82509,-1.46809,-2.31254
0.732757,0.615508,-2.1903,1.82106,-1.65927,-1.46076,2.28512
-0.435338,-1.02983,0.657793,1.85047,1.83079,-1.46076,-2.31428
0.737887,0.6086,-2.1818,1.82035,-1.66581,-1.45343,2.28596
-0.425452,-1.03529,0.643574,1.85194,1.83646,-1.45343,-2.31607
0.742942,0.601642,-2.17336,1.81964,-1.67238,-1.4461,2.28684
-0.415372,-1.04066,0.629149,1.85341,1.8421,-1.4461,-2.3179
0.747924,0.594635,-2.165,1.81895,-1.67899,-1.43877,2.28777
-0.405099,-1.04593,0.614517,1.85487,1.84772,-1.43877,-2.31977
0.752832,0.58758,-2.15669,1.81826,-1.68564,-1.43144,2.28875
-0.394629,-1.0511,0.599675,1.85634,1.8533,-1.43144,-2.32169
0.757668,0.580477,-2.14845,1.81758,-1.69232,-1.42411,2.28978
-0.383962,-1.05618,0.584621,1.8578,1.85887,-1.42411,-2.32366
0.762433,0.573327,-2.14027,1.81691,-1.69905,-1.41678,2.29085
-0.373096,-1.06115,0.569354,1.85925,1.8644,-1.41678,-2.32568
0.767127,0.56613,-2.13216,1.81625,-1.70582,-1.40945,2.29198
-0.36203,-1.06601,0.553871,1.8607,1.86991,-1.40945,-2.32774
0.771752,0.558885,-2.1241,1.8156,-1.71263,-1.40212,2.29316
-0.350764,-1.07077,0.538171,1.86213,1.8754,-1.40212,-2.32985
0.776308,0.551594,-2.11609,1.81495,-1.71948,-1.39479,2.29439
-0.339295,-1.07541,0.522253,1.86356,1.88086,-1.39479,-2.33201
0.780796,0.544257,-2.10815,1.81432,-1.72637,-1.38747,2.29568
-0.327624,-1.07994,0.506115,1.86497,1.8863,-1.38747,-2.33422
0.785217,0.536873,-2.10026,1.81369,-1.73331,-1.38014,2.29701
-0.315751,-1.08435,0.489758,1.86637,1.89171,-1.38014,-2.33648
0.789571,0.529444,-2.09242,1.81308,-1.74029,-1.37281,2.2984
-0.303676,-1.08865,0.47318,1.86776,1.89711,-1.37281,-2.33879
0.793859,0.521969,-2.08464,1.81247,-1.74732,-1.36548,2.29985
-0.291399,-1.09281,0.456381,1.86912,1.90248,-1.36548,-2.34115
0.798083,0.514448,-2.07691,1.81187,-1.75439,-1.35815,2.30134
-0.27892,-1.09685,0.439363,1.87046,1.90783,-1.35815,-2.34356
0.802243,0.506882,-2.06923,1.81128,-1.76152,-1.35082,2.3029
-0.266242,-1.10076,0.422124,1.87178,1.91316,-1.35082,-2.34602
0.806339,0.499271,-2.06159,1.8107,-1.76869,-1.34349,2.30451
-0.253364,-1.10454,0.404667,1.87308,1.91848,-1.34349,-2.34854
0.810372,0.491615,-2.05401,1.81013,-1.77591,-1.33616,2.30617
-0.240289,-1.10818,0.386992,1.87434,1.92378,-1.33616,-2.35111
0.814344,0.483913,-2.04647,1.80957,-1.78319,-1.32883,2.3079
-0.227019,-1.11168,0.369102,1.87558,1.92906,-1.32883,-2.35373
0.818254,0.476166,-2.03898,1.80902,-1.79051,-1.3215,2.30968
-0.213557,-1.11504,0.350999,1.87678,1.93434,-1.3215,-2.35641
0.822104,0.468374,-2.03153,1.80848,-1.79789,-1.31417,2.31152
-0.199905,-1.11825,0.332684,1.87795,1.9396,-1.31417,-2.35915
0.825893,0.460537,-2.02412,1.80795,-1.80533,-1.30684,2.31343
-0.186066,-1.12131,0.314162,1.87908,1.94486,-1.30684,-2.36194
0.829624,0.452654,-2.01675,1.80743,-1.81282,-1.29951,2.31539
-0.172044,-1.12421,0.295436,1.88017,1.95012,-1.29951,-2.36479
0.833296,0.444726,-2.00942,1.80692,-1.82037,-1.29218,2.31742
-0.157844,-1.12696,0.27651,1.88122,1.95537,-1.29218,-2.3677
0.83691,0.436753,-2.00214,1.80641,-1.82798,-1.28485,2.31951
-0.14347,-1.12956,0.257389,1.88222,1.96062,-1.28485,-2.37067
0.840467,0.428734,-1.99488,1.80592,-1.83565,-1.27752,2.32167
-0.128928,-1.13198,0.238077,1.88318,1.96588,-1.27752,-2.3737
0.843967,0.420669,-1.98767,1.80544,-1.84338,-1.27019,2.32389
-0.114221,-1.13425,0.218581,1.88408,1.97115,-1.27019,-2.37679
0.847411,0.412558,-1.98049,1.80496,-1.85118,-1.26287,2.32618
-0.0993574,-1.13634,0.198906,1.88494,1.97643,-1.26287,-2.37995
0.850799,0.4044,-1.97334,1.8045,-1.85904,-1.25554,2.32853
-0.0843426,-1.13826,0.179059,1.88574,1.98173,-1.25554,-2.38317
0.854132,0.396196,-1.96623,1.80405,-1.86697,-1.24821,2.33096
-0.0691835,-1.14001,0.159046,1.88648,1.98705,-1.24821,-2.38645
0.857411,0.387944,-1.95915,1.8036,-1.87497,-1.24088,2.33346
-0.0538875,-1.14158,0.138877,1.88716,1.99239,-1.24088,-2.38981
0.860636,0.379645,-1.95209,1.80317,-1.88305,-1.23355,2.33603
-0.0384622,-1.14296,0.118558,1.88778,1.99776,-1.23355,-2.39323
0.863807,0.371299,-1.94507,1.80274,-1.89119,-1.22622,2.33867
-0.0229158,-1.14417,0.0980977,1.88834,2.00317,-1.22622,-2.39672
0.866925,0.362904,-1.93807,1.80233,-1.89941,-1.21889,2.34139
-0.00725679,-1.14518,0.0775056,1.88884,2.00861,-1.21889,-2.40029
0.869991,0.35446,-1.93109,1.80193,-1.90771,-1.21156,2.34419
0.008506,-1.14601,0.0567909,1.88927,2.01411,-1.21156,-2.40392
0.873005,0.345966,-1.92415,1.80153,-1.91608,-1.20423,2.34706
