-0.0631925,-0.915568,-0.56643,1.72349,2.04692,-1.55604,0.414745
-0.0360738,0.82521,-2.53489,1.72021,-2.043,-1.55604,-0.988424
-0.0526055,-0.910356,-0.581998,1.72244,2.05407,-1.54871,0.410718
-0.0265998,0.819682,-2.52079,1.71922,-2.05037,-1.54871,-0.984446
-0.0421328,-0.90499,-0.597471,1.72137,2.06134,-1.54138,0.406621
-0.0172219,0.814014,-2.50676,1.71823,-2.05785,-1.54138,-0.980395
-0.0317758,-0.899471,-0.612851,1.72029,2.06872,-1.53405,0.402452
-0.00794076,0.808206,-2.4928,1.71722,-2.06543,-1.53405,-0.976272
-0.021536,-0.893798,-0.628135,1.7192,2.07621,-1.52672,0.398209
0.00124286,0.802258,-2.47892,1.71621,-2.07312,-1.52672,-0.972074
-0.0114143,-0.887973,-0.643325,1.7181,2.08383,-1.51939,0.39389
0.0103284,0.796171,-2.46512,1.71519,-2.08093,-1.51939,-0.967799
-0.00141191,-0.881994,-0.65842,1.71699,2.09156,-1.51206,0.389493
0.0193153,0.789943,-2.45138,1.71416,-2.08885,-1.51206,-0.963446
0.00847038,-0.875862,-0.67342,1.71587,2.09942,-1.50474,0.385016
0.0282032,0.783575,-2.43772,1.71312,-2.09688,-1.50474,-0.959012
0.0182318,-0.869577,-0.688327,1.71474,2.10741,-1.49741,0.380458
0.0369917,0.777066,-2.42413,1.71208,-2.10504,-1.49741,-0.954496
0.0278719,-0.863138,-0.703141,1.7136,2.11553,-1.49008,0.375817
0.0456807,0.770415,-2.41061,1.71104,-2.11332,-1.49008,-0.949894
0.0373901,-0.856545,-0.717863,1.71246,2.12378,-1.48275,0.371089
0.05427,0.763622,-2.39716,1.70999,-2.12173,-1.48275,-0.945206
0.0467861,-0.849798,-0.732494,1.71131,2.13217,-1.47542,0.366273
0.0627594,0.756686,-2.38378,1.70894,-2.13027,-1.47542,-0.940429
0.0560597,-0.842896,-0.747036,1.71016,2.14069,-1.46809,0.361365
0.0711492,0.749606,-2.37046,1.70789,-2.13894,-1.46809,-0.935559
0.0652108,-0.835838,-0.76149,1.70901,2.14937,-1.46076,0.356365
0.0794392,0.742381,-2.35721,1.70684,-2.14775,-1.46076,-0.930595
0.0742394,-0.828624,-0.775858,1.70786,2.15819,-1.45343,0.351267
0.0876297,0.73501,-2.34402,1.70578,-2.1567,-1.45343,-0.925533
0.0831458,-0.821253,-0.790143,1.7067,2.16715,-1.4461,0.346071
0.0957209,0.727492,-2.33089,1.70473,-2.16579,-1.4461,-0.920371
0.09193,-0.813722,-0.804345,1.70555,2.17628,-1.43877,0.340772
0.103713,0.719825,-2.31782,1.70368,-2.17504,-1.43877,-0.915106
0.100592,-0.806033,-0.818468,1.7044,2.18556,-1.43144,0.335367
0.111607,0.712008,-2.30481,1.70262,-2.18443,-1.43144,-0.909734
0.109134,-0.798181,-0.832515,1.70325,2.19501,-1.42411,0.329853
0.119402,0.704038,-2.29185,1.70157,-2.19398,-1.42411,-0.904252
0.117554,-0.790167,-0.846487,1.7021,2.20463,-1.41678,0.324226
0.127099,0.695915,-2.27894,1.70053,-2.2037,-1.41678,-0.898656
0.125854,-0.781988,-0.860389,1.70096,2.21441,-1.40945,0.318483
0.1347,0.687635,-2.26608,1.69948,-2.21358,-1.40945,-0.892943
0.134034,-0.773642,-0.874222,1.69983,2.22438,-1.40212,0.312618
0.142203,0.679196,-2.25326,1.69844,-2.22364,-1.40212,-0.887108
0.142095,-0.765126,-0.887992,1.69869,2.23453,-1.39479,0.306629
0.14961,0.670596,-2.24049,1.69741,-2.23387,-1.39479,-0.881146
0.150038,-0.756438,-0.901701,1.69757,2.24487,-1.38747,0.30051
0.156922,0.661831,-2.22775,1.69638,-2.24429,-1.38747,-0.875054
0.157864,-0.747574,-0.915354,1.69645,2.25541,-1.38014,0.294255
0.164139,0.652899,-2.21504,1.69535,-2.2549,-1.38014,-0.868826
0.165573,-0.738532,-0.928955,1.69534,2.26615,-1.37281,0.287861
0.171263,0.643795,-2.20237,1.69433,-2.2657,-1.37281,-0.862457
0.173167,-0.729308,-0.942508,1.69423,2.2771,-1.36548,0.281321
0.178292,0.634515,-2.18972,1.69332,-2.27672,-1.36548,-0.855941
0.180646,-0.719897,-0.956018,1.69314,2.28827,-1.35815,0.274629
0.18523,0.625056,-2.1771,1.69231,-2.28794,-1.35815,-0.849273
0.188012,-0.710295,-0.969491,1.69205,2.29967,-1.35082,0.267779
0.192076,0.615412,-2.16449,1.69132,-2.29939,-1.35082,-0.842446
0.195265,-0.700497,-0.982932,1.69098,2.3113,-1.34349,0.260764
0.198831,0.605578,-2.15189,1.69032,-2.31107,-1.34349,-0.835453
0.202406,-0.690498,-0.996346,1.68991,2.32318,-1.33616,0.253576
0.205496,0.595549,-2.1393,1.68934,-2.32299,-1.33616,-0.828286
0.209438,-0.68029,-1.00974,1.68885,2.33531,-1.32883,0.246207
0.212072,0.585317,-2.12671,1.68836,-2.33516,-1.32883,-0.820938
0.21636,-0.669868,-1.02312,1.68781,2.34771,-1.3215,0.238649
0.21856,0.574875,-2.11411,1.68739,-2.34759,-1.3215,-0.813399
0.223174,-0.659223,-1.0365,1.68677,2.3604,-1.31417,0.230892
0.224961,0.564217,-2.10149,1.68644,-2.3603,-1.31417,-0.805661
0.229881,-0.648347,-1.04988,1.68575,2.37337,-1.30684,0.222926
0.231276,0.553332,-2.08886,1.68549,-2.37331,-1.30684,-0.797713
0.236482,-0.637231,-1.06326,1.68474,2.38666,-1.29951,0.21474
